30886:2939,14797,23823,28524,33320,37965,47768,48191,77086,88114
30887:8,17,58,76,302,616,654,31832,59625,113749
30901:96,103,209,855,1109,2937,3323,5495,16911,33227
30902:49,3233,6059,6589,11396,12462,13203,16911,17030,18114
30906:8,17,138,224,226,518,650,826,866,30439
30921:22180,24032,39860,46178,49652,54781,56207,77905,83977,85656
30927:3,239,395,656,726,749,837,1567,2868,63494
30934:153,591,616,861,1424,3028,3162,3730,5553,11459
30937:17,224,518,650,866,12230,47123,57611,75249,95431
30958:40,224,262,669,873,901,931,947,1410,47482
30982:6156,28641,33504,35355,52930,55002,59651,69909,76170,81726
30984:70,81,224,226,262,301,669,16405,44654,88637
30989:8,17,58,76,84,302,616,654,866,47567
30990:138,176,449,1326,1435,1551,1622,1790,3789,18867
31000:8,17,58,76,84,302,616,654,866,47600
31001:41,107,1091,5484,8040,11861,20312,38844,56089,56614
31004:8322,11072,13077,15013,16965,18743,24933,30815,51232,52595
31005:3,17,395,726,837,1567,2361,2868,5025,6284
31010:8,17,138,224,226,301,518,650,866,47623
31016:8322,11072,13077,15013,16965,23922,24933,30815,51232,66557
31023:8,17,58,76,302,616,654,856,866,18215
31034:8,17,58,76,84,302,616,654,866,20523
31096:1772,1878,2631,2960,3265,4508,5956,9313,12435,18293
31105:574,4462,7711,9709,11917,12207,18632,23285,32100,37045
31113:8,17,58,76,84,302,616,654,866,13623
31118:8,17,58,76,84,302,616,654,866,1145
31130:226,301,669,14790,20707,28501,42430,68458,76504,77175
31151:8683,9789,10259,17790,24012,93265,94994,101254,106627,112017
31158:8,17,58,76,84,302,616,654,866,4308
31159:1807,7160,11714,12761,14900,24752,27070,27094,33420,63563
31175:8,17,58,76,84,302,616,654,866,6381
31225:8,17,29,58,76,84,302,616,654,866
31236:8,17,58,76,84,302,395,616,654,866
31239:8,17,58,76,84,302,616,654,866,7680
31267:568,3549,26325,32320,35415,45844,55051,65286,104585,114160
31273:8,40,224,262,669,873,947,1119,1410,120409
31274:8,17,58,76,84,302,616,654,866,8725
31275:3,29,94,239,508,749,1476,1499,3234,70019
31288:8,17,58,76,84,302,616,654,866,2848
31293:58,73,101,122,289,530,1804,2469,4174,20270
31321:17,138,224,226,518,650,866,8976,14237,79757
31345:8,17,58,76,302,616,654,866,32431,114098
31348:40,375,535,875,1069,1696,2162,2275,2703,9354
31352:94,224,226,262,301,669,787,873,1119,10143
31355:8,17,58,76,84,302,616,654,866,10038
31356:610,1549,1578,9076,12011,16695,17238,19209,27802,48929
31371:294,1001,1217,1930,2151,2185,3429,5239,6353,9215
31386:3588,5462,35630,37504,39171,40143,50119,51134,104454,107295
31405:8,17,58,76,84,302,616,654,866,39934
31445:17,138,224,226,301,361,518,650,866,899
31462:138,380,449,1510,1622,2163,2700,3886,4048,5581
31475:3,239,395,726,837,1567,2361,2868,5025,6284
31497:9023,23933,28926,28953,54389,81222,90231,96720,97902,116336
31499:17,518,650,866,12257,21931,27486,64955,83943,118150
31502:8,17,29,58,76,84,302,616,654,866
31508:8,17,58,76,84,302,616,654,866,48716
31510:8,40,262,1119,2162,29327,53526,66646,95444,95692
31541:17,15754,26764,38421,60781,66665,77310,80962,106325,113774
31545:94,165,1065,1382,1881,3093,3250,3288,5689,13838
31551:147,493,578,813,1822,2428,2535,3588,7059,22397
31563:17,518,650,866,2318,40922,49755,68300,77538,81242
31578:1591,2401,3159,6712,8476,8554,9814,18616,27637,37656
31585:17,138,224,226,518,650,866,18850,34823,86461
31597:8,17,58,76,84,302,616,654,866,48932
31639:344,5356,6732,13785,17448,19735,21376,28513,31789,35373
31644:1164,2008,4880,6122,7112,7203,18827,21696,27420,41385
31653:3370,6754,12743,33763,35218,45954,75176,76213,95895,108622
31687:2914,4252,11474,23871,40608,46132,49434,79030,79032,79377
31691:8,17,58,76,84,302,616,654,866,37332
31696:40,45,168,301,429,947,2162,52320,104129,121654
31744:29,302,495,591,692,749,861,1424,1476,4025
31751:8,17,29,58,76,84,302,616,654,866
31789:8,17,58,76,84,302,616,654,866,50904
31791:8,17,58,76,84,302,616,654,866,4308
31806:5120,10819,14092,29030,33160,51752,56198,60833,62769,65429
31822:8,17,58,76,84,302,616,654,866,10492
31890:224,226,262,301,669,787,873,1119,67614,72590
31920:2101,5009,5337,6918,7739,7984,9287,10427,16895,24698
31926:686,785,5630,6127,6491,11671,18239,32616,76131,101515
31933:2265,6198,18697,30661,31633,40263,45726,59030,74016,79231
31937:8,17,58,76,84,302,616,654,866,49692
31947:40,375,535,840,875,1069,2162,2275,2548,2703
31955:4032,16460,33793,45358,46235,65536,72536,73796,82986,109062
31958:8,17,58,76,84,302,616,654,866,26140
31985:8,17,58,76,84,302,616,654,866,74002
32010:1166,1803,3379,4394,5023,11019,12962,47336,54357,56965
32032:343,1550,1676,2876,3943,4173,10960,16632,22726,54908
32043:29,495,692,749,915,1476,3234,4025,14617,16288
32072:49,1208,6059,11396,12462,13203,14193,17030,18114,32352
32076:8,17,58,76,84,302,616,654,866,52490
32104:8,17,58,76,84,302,616,654,866,50091
32105:3,239,395,726,837,1567,2361,2868,5025,6284
32110:93,1726,8995,12223,12268,13739,41761,42721,60448,74861
32123:8,17,58,76,84,302,616,654,866,52705
32140:4205,6481,7045,8191,9152,15764,29440,30981,88756,101504
32145:8,17,29,58,76,84,302,616,654,866
32161:9223,9984,28977,35832,56025,57062,65971,68844,79387,100642
32165:10648,10888,19102,20302,30056,32914,36681,43332,54564,72499
32180:17,13728,35976,57282,58387,63658,66694,70462,85612,117804
32185:94,224,226,262,301,669,787,873,947,1119
32189:431,481,571,710,931,1039,1339,2583,3476,7048
32191:13512,22280,33333,46283,47116,61430,72881,77069,98061,113483
32205:890,1730,3568,4743,5097,18425,42640,42756,53761,55944
32215:4942,5651,6708,6732,7409,8566,8673,8973,11526,13785
32242:1267,3934,12933,15059,15651,16139,17752,23779,33122,54999
32250:8,17,58,76,84,302,616,654,866,40152
32251:40,70,81,226,262,873,986,1535,2162,62860
32256:40,45,168,301,353,429,719,947,1069,2162
32286:3,94,239,395,726,837,1567,2361,2868,5025
32291:17,138,224,226,301,361,518,650,866,40755
32300:2526,5637,12062,20121,20734,20913,23829,30578,43053,53636
32329:341,8747,27673,36579,70248,77551,90842,107599,111204,120357
32338:1377,2008,2139,4727,4880,10451,13573,21696,27295,30976
32355:8,17,29,58,76,84,302,616,654,866
32356:686,785,2292,5630,6127,21799,32616,56488,60905,100762
32364:4802,5490,13732,19531,19757,21019,22315,28552,30528,83750
32379:45,343,1462,1676,2876,3943,4173,10960,22726,54908
32409:4215,5022,5729,10295,10749,13931,14871,15787,16390,29221
32422:8,40,262,431,1069,1119,1276,2162,2703,50737
32439:3,22,239,395,726,837,1499,1567,2868,4542
32451:17,239,395,726,837,1567,2361,2868,4400,5025
32477:8322,11072,13077,15013,16965,18743,24933,30733,30815,51232
32493:1212,3563,9452,14976,42419,57311,78492,86586,88612,91554
32495:17,138,224,226,301,361,518,650,866,3131
32533:17,76,302,654,2630,6545,16340,24517,86938,123024
32546:8,17,58,76,84,302,616,654,669,866
32565:8,17,58,76,302,616,654,866,1825,2942
32571:418,2813,6693,51106,54732,54982,83567,88756,96990,108827
32580:17,138,224,226,301,361,518,650,866,2869
32583:8,17,58,76,84,302,616,654,866,51123
32584:8,17,58,76,84,302,616,654,866,25641
32624:8,40,535,875,1069,2162,2275,2703,3704,110752
32625:9023,23933,28926,28953,50844,54389,81222,90231,96720,116336
32628:17,70,81,138,224,226,301,518,650,866
32641:5452,6846,7201,13592,18260,20059,28611,45365,68419,68689
32647:2914,4252,7171,11655,15368,20351,31850,35144,49434,51452
32656:292,1358,2073,2679,4203,4828,6598,11501,12389,23934
32667:8,17,58,76,84,302,616,654,866,3792
32675:17,138,224,226,518,650,866,921,56455,81708
32684:58,73,101,289,530,554,1313,1804,2469,4174
32701:40,375,535,875,1069,2162,2275,2703,16960,108635
32707:8,17,58,76,84,302,616,654,866,3578
32715:924,6379,14790,22754,27060,34553,42676,57050,76504,95435
32751:5022,5729,6840,10295,10749,13931,14871,15787,29221,37121
32773:17,13051,18287,37838,39089,56658,68163,70860,78104,100251
32776:3514,7787,29087,37507,49517,57220,74338,103301,110219,113676
32780:21122,25820,27771,38798,56642,74797,84669,92269,94460,95594
32817:17,302,378,27575,27597,33274,56361,63862,104353,108744
32819:40,225,301,669,947,1069,1276,2162,2703,64272
32822:40,45,378,409,698,1119,2139,2162,2265,29003
32823:6670,35607,46250,69159,72233,77997,88399,96195,112213,115622
32843:1436,5301,16150,17580,24790,26981,27157,32549,68555,96171
32871:294,394,1001,1217,1930,2151,2185,3429,5239,6353
32879:1138,17266,17738,32168,32221,49052,53449,54805,80911,104216
32893:877,1124,2153,2582,2632,7180,14593,14754,40015,73767
32902:8,17,58,76,84,302,616,654,866,1055
32917:17,302,31365,54603,64456,65838,73584,92818,98711,122926
32919:66,690,2609,2897,4685,4828,6599,7800,24296,52783
32921:94,508,1065,1382,3288,11281,11401,29573,39936,62840
32936:2729,4263,45699,45800,52001,78848,83195,87021,100847,112360
32953:8,17,29,58,76,84,302,616,654,866
32955:86,3017,3163,3387,4205,4497,5514,5925,5929,66966
32977:8,17,58,76,84,302,616,654,866,3847
32978:15439,15671,21912,22313,32010,41517,52097,80260,82688,112160
32982:8,17,29,58,76,84,302,616,654,866
32984:1346,1388,2861,3184,5521,6094,7415,7764,34593,37653
32986:8,17,58,76,84,302,616,654,866,12586
32994:8,17,58,76,84,302,616,654,866,16596
33005:11822,22610,54763,61929,74280,76357,76594,85935,93336,93778
33043:29,495,692,749,915,1476,3234,4025,14617,16288
33045:3995,8387,21286,28060,29027,32196,37150,52518,64870,112857
33108:11933,28692,34747,39359,43727,57347,62472,73305,75393,91493
33135:8,17,29,58,76,84,302,616,654,866
33136:17,223,2228,2644,5808,8992,15412,18171,21877,26014
33149:48,472,496,594,899,3162,3730,5553,6450,14912
33151:6156,28641,33504,35355,52930,55002,59651,69909,76170,81726
33181:3,17,301,395,726,837,986,1567,2868,4542
33201:8,17,40,58,76,84,302,616,654,866
33206:8,17,58,76,84,168,302,616,654,866
33207:8,17,58,76,84,302,616,654,866,14113
33225:255,653,1340,1875,2351,3347,4696,12223,14955,16036
33232:8,17,58,76,302,616,654,35714,81372,98968
33258:8,17,58,76,84,302,616,654,866,9537
33261:8,17,58,76,84,302,616,654,866,3039
33268:8,17,58,76,84,302,616,654,866,52770
33316:3,239,395,726,837,1567,2361,2868,5025,6284
33346:3147,5651,6708,8566,8673,8973,11526,15553,22081,60942
33352:48,128,472,496,594,899,1119,1187,6450,14912
33355:17,650,866,17427,17590,21822,28879,46905,49458,66922
33364:2046,3193,3973,6230,7779,7910,8398,9572,13657,23723
33373:1606,3739,4756,5080,8197,8861,12253,12776,14750,18360
33374:8,17,58,76,302,616,654,33055,63121,92196
33406:17,7684,14118,15371,30317,30539,66687,75136,81303,107438
33409:1201,5745,10611,16621,22192,25363,30556,39828,40935,55965
33421:311,1073,1104,1547,4671,5372,7622,18602,19378,21479
33432:88,194,4753,5347,9581,11677,24711,30002,39947,61772
33443:17,302,3049,12948,22035,53271,68484,82422,88806,94376
33453:8,40,262,431,1119,1276,2162,16034,63384,87670
33454:40,875,1069,2162,2703,11637,13277,82921,85600,85701
33491:4942,5651,6708,8566,8673,8973,11526,15553,22081,22533
33525:40,45,168,301,353,429,719,947,1069,2162
33527:8,17,29,58,76,84,302,616,654,866
33528:1808,14006,17904,26540,36274,36771,51952,89625,118712,121326
33539:378,3160,13065,13978,19973,26871,35320,62990,99981,119139
33541:5783,8470,24864,28937,33285,35277,40942,41702,63591,113860
33547:8,17,58,76,84,302,616,654,669,866
33554:40,45,168,301,353,429,719,947,1069,2162
33557:8619,19350,37274,82807,86058,86808,99983,103630,118749,119751
33561:8,70,81,224,22018,28594,73498,83430,83913,103264
33582:40,45,378,398,409,669,931,947,1187,2162
33590:6073,7437,7682,11941,15615,18558,21911,23047,28288,41067
33614:17,138,224,226,301,361,518,650,866,899
33615:88,518,4753,5347,8089,9581,14636,23430,61772,121874
33616:8,70,81,226,262,301,669,787,45824,71201
33621:8,17,58,76,84,302,616,654,866,53672
33652:8,17,29,58,76,84,302,616,654,866
33701:11669,16946,57714,62401,71072,93690,99419,114141,118414,121576
33702:17,76,302,616,654,7941,39963,72762,92276,104301
33707:138,380,449,521,1510,1622,2163,2700,3886,5581
33721:16674,22533,44775,53188,53385,62794,67421,76635,82091,99392
33722:94,224,226,262,301,669,787,873,1119,6186
33737:22,278,354,490,1044,2172,3929,4181,4374,5542
33752:8,17,58,76,84,200,302,616,654,866
33783:1902,2077,2100,3955,6411,8066,8483,9239,11467,13312
33787:483,490,1021,1413,2172,3805,3929,4181,5542,6304
33789:8,17,58,76,84,302,616,654,866,8199
33807:1560,4792,7351,7994,12657,16381,27361,36534,47350,47587
33808:2614,23635,49231,56298,68613,73667,88839,106256,106470,112188
33809:1326,3055,11899,15255,18867,25230,26070,35229,53318,60810
33837:17,138,224,226,301,361,518,650,866,12722
33841:8,17,58,76,84,302,616,654,866,36208
33844:453,2509,3996,8583,11179,15204,26531,45974,53369,56465
33859:8,17,58,76,84,302,616,654,866,25552
33866:8,17,29,58,76,84,302,616,654,866
33868:8,17,58,76,84,302,616,654,866,57825
33869:40,45,378,409,669,931,947,2162,39319,107878
33874:787,5655,5757,6129,7849,9302,13863,24296,25826,30572
33884:603,1336,2021,2754,3150,4218,6880,7675,13267,84516
33910:8,17,58,76,84,302,616,654,866,82400
33921:8,17,58,76,84,224,302,616,654,866
33988:8,17,58,76,84,302,616,654,866,1803
33998:14516,15716,37323,53377,54357,62244,101511,104690,105970,107411
34022:8,70,81,224,226,262,301,669,787,7680
34027:225,2107,15393,20893,20998,24881,25434,58225,85687,87613
34041:1535,2168,2607,11327,14952,17660,19295,21144,27440,35469
34048:5468,9671,19910,27819,33024,51868,68175,68361,92702,105910
34054:8,17,58,76,84,302,331,616,654,866
34068:48,472,496,594,812,875,899,1187,3046,14912
34092:17,10775,14504,27165,37146,48337,54479,83353,89028,104766
34093:1160,7869,13903,24491,69957,70386,93840,99539,114230,118522
34105:17,224,518,650,866,1754,11401,29573,62840,77581
34106:14508,39402,43783,58374,70150,81699,88586,91791,118273,122371
34119:8,17,58,76,84,302,616,654,866,22674
34124:485,1348,2734,3028,3162,3730,5553,9003,11053,15498
34148:93,5022,5729,8995,10295,10749,12223,13931,14871,29221
34172:128,675,3911,20408,37907,47321,50572,50818,56244,78361
34174:787,2937,3025,3278,5655,6001,6789,7849,9302,16788
34179:40,45,378,409,698,1119,2139,2162,2265,80861
34188:3,239,749,868,1476,1499,3751,21555,56510,70019
34227:8,17,58,76,84,302,616,654,866,50402
34292:776,6766,10075,12379,12892,20850,42105,77826,79107,79573
34293:8,17,58,76,84,302,616,654,866,9265
34304:610,1549,3482,4487,4793,5117,8016,24568,29999,35840
34309:17,5851,7941,13893,16382,21112,62617,96913,98818,100893
34318:8,17,58,76,84,302,616,654,866,3150
34335:8,17,58,76,84,302,616,654,866,997
34341:5697,16309,19919,24310,33217,43918,47694,103454,104213,106422
34347:17,138,224,226,301,361,518,650,866,16299
34350:224,226,262,301,669,698,787,873,2139,59062
34378:8,17,58,76,302,616,654,866,1158,6145
34398:17,302,25306,25510,38658,42438,68448,83265,90254,115980
34403:3290,13695,16745,19406,31210,35426,37164,47339,55433,86151
34421:3,239,395,726,837,1512,1567,2361,2868,5025
34433:9223,9984,14858,28977,56025,57062,68844,71551,79387,110568
34468:381,3516,5295,6836,23818,28402,40795,42137,43275,88739
34470:179,834,1023,1126,2085,3527,3841,4187,7006,12872
34492:93,1726,8995,12223,13739,18515,39162,42721,60448,74861
34498:17038,30290,55694,70088,88604,102947,114066,117230,119196,119245
34499:12617,22801,30848,39619,45975,52071,84038,89977,115140,117632
34511:8,17,224,518,650,866,12617,44547,90233,99359
34512:6097,7235,9265,11741,13848,15623,17121,34397,55833,83136
34523:8,17,58,76,84,302,616,654,866,3176
34527:1747,11884,23933,28926,28953,42354,88371,90231,96720,116336
34529:3,239,395,591,726,837,861,1424,1567,2868
34541:678,1796,2387,3204,3256,11670,14713,26571,28248,34629
34552:924,26767,30110,31496,34711,62728,88458,91778,92052,115630
34553:12151,24596,35704,50438,50823,60785,74880,82568,96913,108260
34579:8,40,224,262,669,873,947,1119,1410,61189
34594:40,45,301,947,8168,46937,61100,61348,73175,112114
34603:1913,4738,31017,31633,35000,40263,43595,55419,56363,82361
34628:8,17,58,76,84,302,616,654,866,64481
34632:8,17,58,76,224,302,616,654,866,19148
34681:17,76,302,616,654,34904,98703,98874,112043,116968
34697:11303,39637,40543,51830,63540,84930,86035,98022,101574,105624
34698:353,1951,2268,4934,16514,20711,24738,28682,29097,110123
34702:8,17,58,76,84,302,616,654,866,23980
34703:8,17,58,76,84,302,616,654,669,866
34709:684,3095,4110,5775,9557,10302,12388,31739,45287,59009
34710:7507,24699,38896,41579,51264,57136,63510,70100,77657,93105
34717:8,40,535,875,1069,2162,2275,2703,3704,6503
34740:29,101,239,289,302,554,654,2097,3234,70019
34741:8,17,58,76,84,302,616,654,866,50023
34742:8,17,58,76,84,302,616,654,866,6082
34753:23046,27010,27057,41620,46809,54328,75114,76291,82674,123112
34794:17,76,302,616,654,36171,61636,71313,71576,75115
34820:496,686,785,5630,6127,6491,11671,18239,21799,32616
34833:5724,14591,46265,49720,51426,59700,63132,63340,68750,87195
34837:8,17,58,76,84,302,616,654,826,866
34839:8749,17494,25855,35021,52854,72054,80641,88006,89944,103937
34868:8,17,58,76,84,302,616,654,866,2059
34885:17,138,224,226,301,361,518,650,866,11448
34895:8,17,58,76,84,96,302,616,654,866
34896:1351,2481,10163,13151,24381,24854,25270,37509,42662,63794
34901:6379,10451,16669,29483,34553,42676,49421,76504,78588,84712
34906:8,17,58,76,84,302,616,654,866,37048
34917:8,40,262,431,875,1069,1119,1276,2162,2703
34936:94,226,301,669,787,873,947,1119,34251,90412
34973:545,2290,2309,14597,17448,19735,21376,23950,31789,47950
34974:29,101,289,495,554,749,1476,1804,3234,4174
34976:8,17,58,76,84,302,616,654,866,5582
34978:1687,3112,7267,13418,47099,64996,74804,88144,114864,116217
35005:58,94,101,138,289,449,554,1382,1804,4174
35021:179,834,901,1023,1126,2085,3527,3841,7006,12872
35026:8,17,58,76,84,302,616,654,866,4953
35086:8,17,58,76,302,616,654,31225,60900,63964
35087:73,86,101,289,530,554,1804,2469,3017,4174
35092:8,17,58,76,84,302,616,654,866,16166
35127:8,17,29,58,76,84,302,616,654,866
35150:358,1116,1897,2024,2966,4246,5794,5996,8457,13470
35151:58,73,289,354,554,650,1287,1804,2200,4174
35166:8,17,58,76,302,616,654,30977,37773,49182
35167:40,2162,7833,9497,13406,26510,34622,55959,70870,81114
35176:17,302,25159,25859,51141,64197,81654,87567,108224,121171
35211:224,226,301,1356,27127,38284,46547,49796,69907,75903
35212:17,518,650,866,4475,10438,37528,59900,74972,88667
35214:4979,10543,12233,13133,18892,19089,22801,31619,33223,48992
35229:8,17,58,76,84,302,616,654,866,7680
35231:2899,11772,26992,28698,28926,28953,29715,38676,90231,96720
35241:40,441,710,875,1002,1069,1744,2162,2703,35943
35244:155,3750,20710,26380,58878,61540,83991,88308,108487,109240
35251:8,17,58,76,84,302,616,654,866,36672
35255:8,17,58,76,84,302,616,654,866,2848
35274:8,17,58,76,84,302,616,654,866,12022
35275:4459,10687,24985,38204,43526,55703,69667,71515,80161,81432
35289:40,535,875,1069,1352,2162,2275,2703,4755,7859
35296:8,17,29,58,76,84,302,616,654,866
35297:94,226,301,669,787,873,947,1119,11800,56113
35311:8,17,29,58,76,84,302,616,654,866
35332:1345,8055,9197,13925,21934,25375,37999,39601,49759,79351
35348:254,294,591,861,1001,1424,1930,2185,3429,7194
35365:29,239,302,749,999,2931,3234,46216,70019,90261
35380:153,591,861,1424,3028,3162,3730,5553,11459,15583
35429:8,17,58,76,84,302,616,654,866,64738
35448:17,302,654,7002,11556,71309,71552,83253,94373,104803
35456:11559,16611,21311,27638,31772,34814,46776,59288,81704,106950
35495:367,404,2059,3908,4575,12332,14841,28935,29722,53108
35510:8,19166,40165,60412,66449,68338,79242,80411,120702,121070
35518:378,3864,3915,4485,4966,5450,5827,6266,8514,9368
35525:1218,6263,13178,29626,36186,39703,52329,65021,72508,74521
35558:8322,11072,13077,15013,15637,18743,19528,24933,31597,51232
35572:596,2890,3062,3638,5991,10349,12803,13717,21578,53873
35574:8,17,58,76,84,302,616,654,866,58289
35576:8,17,29,58,76,84,302,616,654,866
35582:186,3378,7649,10178,22713,32261,39446,40356,45641,64973
35593:8582,24278,24588,26010,28155,35554,55716,59662,78643,83714
35623:875,4420,6450,6945,12151,14370,52673,74880,96913,108260
35676:1397,4341,4656,6224,34070,44227,50016,60044,60114,108999
35688:3,17,179,395,726,901,1023,1126,2868,4187
35690:8,17,29,58,76,84,302,616,654,866
35691:8,17,29,58,76,84,302,616,654,866
35730:17,138,224,226,301,518,650,866,65972,118117
35746:8,17,58,76,84,302,616,654,866,22572
35757:8,17,58,76,302,616,654,866,27152,37196
35771:17,302,1806,13287,16882,20534,78240,79315,117913,123051
35788:8,17,58,76,84,302,616,654,866,16804
35806:58,73,101,530,554,1313,2469,4174,4669,13458
35820:8,17,29,58,76,84,302,616,654,866
35826:29,302,495,692,749,829,1476,4025,14617,16288
35850:162,179,194,834,901,1023,1126,1140,3841,4187
35859:8,17,138,224,226,301,518,650,866,8384
35893:8,17,58,76,84,302,616,654,709,866
35900:66,944,1239,2897,4592,4627,4685,6599,7800,13704
35901:8,17,58,76,84,239,302,616,654,866
35932:17,138,224,226,301,361,518,650,866,899
35941:3,239,395,726,837,1567,2361,2868,5025,7806
35969:2438,15886,20652,25178,37550,43306,57926,58035,60011,102882
35970:8,17,58,76,84,302,616,654,866,24880
35982:1316,2379,5935,12078,12589,16685,18639,20462,28464,55253
35989:224,262,409,669,698,873,947,1119,2139,11973
35990:24660,25365,27732,46606,48724,69899,82590,114114,117317,118607
35999:17,9566,11626,45156,55431,60209,61791,82229,103857,108134
36064:8,17,58,76,84,302,616,654,669,866
36123:15639,18958,18966,25337,31246,31378,48933,77817,95755,116139
36135:93,3146,3308,5985,7237,8995,11325,12223,25174,38525
36176:8,17,58,76,84,302,616,654,866,3137
36179:1795,1852,3793,5731,8034,9904,11154,32599,35290,36911
36185:5356,11067,17448,21376,24917,27783,29079,34866,49044,69491
36193:17,138,224,226,301,361,518,650,866,3157
36196:17,58,76,224,302,616,654,1211,14206,61716
36210:40,224,262,669,873,901,931,947,1410,59826
36216:7132,15434,18200,25530,46395,57819,83939,85977,118507,122951
36221:8,17,58,76,84,302,616,654,866,963
36225:8,17,58,76,84,302,616,654,866,30317
36242:8,17,58,76,84,226,302,616,654,866
36258:698,2139,7851,13398,23883,42535,49393,56522,73022,76507
36261:8,17,58,76,84,224,302,616,654,866
36268:10223,10891,13411,26628,33833,53668,76230,87601,103949,118978
36313:66,690,2897,4592,4685,6599,7437,7800,11941,13704
36315:8,17,58,76,302,616,654,866,59623,98501
36319:19794,33033,33762,35347,36834,51845,62177,101069,107158,120695
36330:292,680,1358,2073,6598,13447,15193,23934,27336,32034
36342:8,17,58,76,302,616,654,866,67026,69114
36355:929,1919,5353,7680,18476,20952,26919,43152,87928,123155
36358:776,1600,4575,6766,10075,12332,12379,14841,20850,119689
36375:8,17,29,58,76,84,302,616,654,866
36385:40,45,168,301,353,429,719,947,2162,60059
36393:8,17,58,76,84,302,616,654,866,60311
36418:8,17,58,76,84,302,616,654,866,68687
36419:9023,23933,28926,28953,50844,54389,81222,90231,96720,116336
36420:3753,4963,11309,13002,14083,14129,18044,19522,22517,31550
36468:302,495,692,749,915,3234,4025,5961,14617,16288
36470:357,1544,2265,4919,6640,14293,20493,31633,40263,81490
36471:2401,3348,3850,5550,7153,8554,10617,11543,51733,65719
36488:301,11169,32955,38653,48899,82536,85169,103489,106001,113484
36499:1913,5443,6387,11731,15555,19623,24420,26121,40263,82361
36508:294,394,1001,1217,2151,2185,3429,5239,6353,9215
36561:9494,10595,18179,33098,38800,46869,55309,106027,107948,119563
36563:4770,6218,10016,35966,72388,75538,80563,86595,94119,111088
36564:40,70,81,226,262,873,986,1535,2162,34919
36585:8749,25855,35021,55059,68752,72054,88006,89944,90633,103937
36595:153,591,861,917,1424,2158,11459,15583,16595,20440
36607:17,76,302,616,654,49230,65722,83166,83349,95123
36620:2694,2834,5320,10687,22705,23512,28170,38103,38204,43526
36642:8,17,58,76,182,302,616,654,866,96850
36656:8,17,58,76,84,302,616,654,866,13306
36689:8,17,58,76,84,302,616,654,866,38953
36696:94,224,226,262,301,669,787,873,1119,87555
36708:1245,3101,11092,16997,19132,22190,34541,55270,68048,70506
36723:224,226,8611,40273,43037,59582,68826,89362,96445,105630
36727:8,17,58,76,302,616,654,866,41715,94793
36730:1876,7067,13832,18741,19789,26344,32755,42785,50051,69735
36790:40,375,535,875,1069,1097,2162,2275,2703,2848
36797:498,1451,7275,8085,17952,18914,19049,37720,43373,53477
36902:2757,3348,5550,7153,10617,11070,38984,42410,51733,55809
36948:294,394,1001,1217,1930,2151,2185,3429,6353,20884
36960:1089,1152,1287,1521,2429,3274,3304,12908,14590,20807
36961:8,17,58,76,84,302,616,654,866,1133
36966:8,224,262,301,669,873,947,1119,23314,90241
36979:8,17,58,76,84,302,616,654,866,36370
37050:3437,7298,7751,10464,31882,33446,33628,39299,87085,97770
37053:94,224,226,262,301,669,787,873,1119,88305
37054:8,17,58,76,84,302,616,654,866,12721
37058:546,1218,2021,4068,4218,4671,6190,6880,7622,13267
37078:613,1498,4078,14557,30764,77296,102254,106730,116904,118115
37088:1747,11884,19092,19627,22114,38278,39599,62104,73590,88371
37143:8,17,29,58,76,84,302,616,654,866
37160:2880,12016,12820,20806,24707,27138,27711,33240,37545,62155
37165:518,803,9077,9581,10507,15300,21798,39954,102491,118488
37175:194,204,1140,1277,2062,2454,7578,10012,10040,23867
37177:70,81,224,226,262,301,669,873,947,11576
37178:8,17,138,224,226,518,650,866,24948,103858
37212:17,302,1604,5851,8961,13893,17825,37503,71670,75664
37222:510,1057,1389,1888,4740,7585,8151,8579,14108,46540
37240:8,17,138,224,226,518,650,866,62487,76735
37255:8,17,29,58,76,84,302,616,654,866
37266:8,17,58,76,84,302,616,654,866,2399
37272:94,224,225,226,262,301,669,787,873,1119
37291:1807,7160,10541,12761,24752,27070,28188,45525,63563,103724
37308:8,17,58,76,84,302,616,654,866,20209
37313:8,17,29,58,76,84,302,616,654,866
37342:6849,8811,20973,42345,42967,55131,62795,70542,83817,85081
37358:454,7010,8699,9292,14488,17029,18964,30688,32603,46699
37380:40,225,301,669,947,1069,1276,2162,2703,48932
37389:595,4119,7235,13848,14748,19712,28755,29783,34397,46771
37398:8,17,29,58,76,84,302,616,654,866
37399:14435,16355,19834,48512,49349,65034,66606,92014,92881,119258
37404:546,4068,5702,5869,5987,9250,13523,15540,23323,39285
37443:3864,3915,4485,4966,5450,5827,6266,8514,9368,14444
37446:8,17,138,224,226,301,361,518,650,866
37480:1803,3379,4394,5023,11019,11470,12962,47336,56965,60857
37501:94,224,226,262,301,669,787,873,1119,24481
37515:3,239,395,726,837,1567,2361,2868,5025,6284
37516:153,591,861,917,1424,2158,11459,15583,16595,20440
37521:40,375,535,875,1069,1930,2162,2275,2703,4249
37523:2059,9440,12182,12627,16987,19127,22949,42214,43015,100283
37530:17,9293,18251,24161,41668,48239,49133,67167,88148,108419
37570:8,17,58,76,84,302,616,654,866,4446
37585:8,17,58,76,84,302,385,616,654,866
37588:8,17,58,76,84,302,415,616,654,866
37606:8,17,58,76,302,616,654,2142,15642,39395
37666:8,17,29,58,76,84,302,616,654,866
